# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = MedianAgeDivorce_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = MedianAgeDivorce_3.data.R
# init = 2 (Default)
# random
#   seed = 592096651
# output
#   file = MedianAgeDivorce_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bA,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50
-44.7785,0.680518,0.842559,2,3,0,47.3221,9.47853,-1.01256,1.62442,10.242,10.3432,9.73572,11.2545,8.72316,9.83697,7.91311,8.92567,5.78675,9.12818,9.63446,8.6219,12.3684,8.52065,9.83697,10.1407,10.5458,10.7483,9.63446,9.12818,8.21688,7.00181,9.12818,9.22944,9.73572,9.93823,9.83697,10.1407,8.72316,7.81186,9.73572,7.10307,9.83697,10.242,9.22944,11.1533,9.5332,8.41939,7.30558,9.12818,9.93823,10.3432,10.3432,12.2671,8.6219,9.12818,9.63446,10.5458,9.22944,11.3558
-45.187,0.957195,0.842559,1,1,0,45.2705,9.48185,-1.05197,1.66291,10.275,10.3802,9.74905,11.327,8.69707,9.85424,7.8555,8.90747,5.64635,9.11786,9.64385,8.59188,12.4842,8.48668,9.85424,10.1698,10.5906,10.801,9.64385,9.11786,8.17109,6.90872,9.11786,9.22306,9.74905,9.95944,9.85424,10.1698,8.69707,7.7503,9.74905,7.01392,9.85424,10.275,9.22306,11.2218,9.53865,8.38148,7.22431,9.11786,9.95944,10.3802,10.3802,12.379,8.59188,9.11786,9.64385,10.5906,9.22306,11.4322
-43.8137,0.942646,0.842559,2,7,0,46.3277,9.66396,-0.78011,1.58514,10.2522,10.3302,9.86211,11.0323,9.082,9.94012,8.45791,9.23802,6.81968,9.39404,9.7841,9.00399,11.8904,8.92598,9.94012,10.1742,10.4862,10.6422,9.7841,9.39404,8.69194,7.75581,9.39404,9.47205,9.86211,10.0181,9.94012,10.1742,9.082,8.3799,9.86211,7.83382,9.94012,10.2522,9.47205,10.9543,9.70609,8.84797,7.98985,9.39404,10.0181,10.3302,10.3302,11.8124,9.00399,9.39404,9.7841,10.4862,9.47205,11.1103
-44.933,0.766064,0.842559,2,3,0,46.4715,9.82181,-0.5981,1.60207,10.2728,10.3326,9.97373,10.8709,9.37563,10.0335,8.89715,9.49525,7.64114,9.61487,9.91392,9.31582,11.5288,9.25601,10.0335,10.213,10.4522,10.5718,9.91392,9.61487,9.07658,8.35886,9.61487,9.67468,9.97373,10.0933,10.0335,10.213,9.37563,8.83734,9.97373,8.41867,10.0335,10.2728,9.67468,10.8111,9.85411,9.1962,8.53829,9.61487,10.0933,10.3326,10.3326,11.469,9.31582,9.61487,9.91392,10.4522,9.67468,10.9307
-44.0931,0.978241,0.842559,3,11,0,45.1062,9.61222,-0.995009,1.37747,10.3625,10.462,9.86496,11.3575,8.86995,9.96446,8.07394,9.06895,5.98442,9.26795,9.76545,8.77045,12.452,8.67094,9.96446,10.263,10.661,10.86,9.76545,9.26795,8.37244,7.17843,9.26795,9.36745,9.86496,10.064,9.96446,10.263,8.86995,7.97444,9.86496,7.27793,9.96446,10.3625,9.36745,11.258,9.66595,8.57144,7.47693,9.26795,10.064,10.462,10.462,12.3525,8.77045,9.26795,9.76545,10.661,9.36745,11.457
-43.8919,0.98729,0.842559,2,3,0,44.5897,9.76052,-0.70342,1.50177,10.2909,10.3612,9.93919,10.9943,9.23577,10.0095,8.67303,9.37645,7.19585,9.51714,9.86885,9.16543,11.7681,9.09508,10.0095,10.2206,10.5019,10.6426,9.86885,9.51714,8.88406,8.03995,9.51714,9.58748,9.93919,10.0799,10.0095,10.2206,9.23577,8.60269,9.93919,8.1103,10.0095,10.2909,9.58748,10.924,9.7985,9.02474,8.25098,9.51714,10.0799,10.3612,10.3612,11.6977,9.16543,9.51714,9.86885,10.5019,9.58748,11.0647
-44.1139,0.990023,0.842559,2,3,0,44.22,9.84313,-0.717224,1.54715,10.3839,10.4556,10.0253,11.1011,9.30808,10.097,8.7343,9.45152,7.22812,9.59497,9.95358,9.23635,11.8901,9.16463,10.097,10.3122,10.5991,10.7425,9.95358,9.59497,8.94946,8.08879,9.59497,9.66669,10.0253,10.1687,10.097,10.3122,9.30808,8.66257,10.0253,8.16052,10.097,10.3839,9.66669,11.0294,9.88186,9.09291,8.30396,9.59497,10.1687,10.4556,10.4556,11.8184,9.23635,9.59497,9.95358,10.5991,9.66669,11.1729
-44.6145,0.958138,0.842559,2,7,0,45.1025,9.57232,-0.788004,1.70108,10.1665,10.2453,9.77248,10.9545,8.98447,9.85128,8.35407,9.14207,6.69926,9.29968,9.69368,8.90567,11.8213,8.82687,9.85128,10.0877,10.4029,10.5605,9.69368,9.29968,8.59047,7.64487,9.29968,9.37848,9.77248,9.93008,9.85128,10.0877,8.98447,8.27527,9.77248,7.72367,9.85128,10.1665,9.37848,10.8757,9.61488,8.74807,7.88127,9.29968,9.93008,10.2453,10.2453,11.7425,8.90567,9.29968,9.69368,10.4029,9.37848,11.0333
-44.1297,0.946715,0.842559,2,3,0,45.7268,9.92998,-0.818509,1.46512,10.5471,10.629,10.1379,11.3656,9.31937,10.2197,8.66456,9.48307,6.94569,9.64677,10.056,9.23752,12.266,9.15567,10.2197,10.4653,10.7927,10.9564,10.056,9.64677,8.91011,7.9279,9.64677,9.72862,10.1379,10.3016,10.2197,10.4653,9.31937,8.58271,10.1379,8.00975,10.2197,10.5471,9.72862,11.2838,9.97418,9.07382,8.17346,9.64677,10.3016,10.629,10.629,12.1842,9.23752,9.64677,10.056,10.7927,9.72862,11.4475
-44.045,0.978774,0.842559,2,3,0,44.4968,9.53853,-0.904499,1.59185,10.2205,10.311,9.76828,11.125,8.86378,9.85873,8.14018,9.04468,6.24073,9.22558,9.67783,8.77333,12.12,8.68288,9.85873,10.1301,10.4919,10.6728,9.67783,9.22558,8.41153,7.32613,9.22558,9.31603,9.76828,9.94918,9.85873,10.1301,8.86378,8.04973,9.76828,7.41658,9.85873,10.2205,9.31603,11.0346,9.58738,8.59243,7.59748,9.22558,9.94918,10.311,10.311,12.0295,8.77333,9.22558,9.67783,10.4919,9.31603,11.2155
-43.5517,1,0.842559,2,3,0,44.0122,9.75368,-0.883938,1.41579,10.4202,10.5086,9.9782,11.3041,9.09426,10.0666,8.38711,9.27105,6.53084,9.44784,9.88981,9.00587,12.2764,8.91748,10.0666,10.3318,10.6854,10.8621,9.88981,9.44784,8.6523,7.59157,9.44784,9.53623,9.9782,10.155,10.0666,10.3318,9.09426,8.29872,9.9782,7.67996,10.0666,10.4202,9.53623,11.2157,9.80141,8.82908,7.85675,9.44784,10.155,10.5086,10.5086,12.188,9.00587,9.44784,9.88981,10.6854,9.53623,11.3925
-44.5164,0.752488,0.842559,2,3,0,45.592,9.7806,-0.614427,1.48858,10.2439,10.3053,9.93667,10.8583,9.32224,9.99811,8.8307,9.44512,7.5404,9.56801,9.87522,9.2608,11.5342,9.19935,9.99811,10.1824,10.4282,10.5511,9.87522,9.56801,9.01502,8.27771,9.56801,9.62945,9.93667,10.0596,9.99811,10.1824,9.32224,8.76925,9.93667,8.33915,9.99811,10.2439,9.62945,10.7969,9.81378,9.13791,8.46204,9.56801,10.0596,10.3053,10.3053,11.4727,9.2608,9.56801,9.87522,10.4282,9.62945,10.9197
-44.6247,0.944273,0.842559,2,3,0,45.7589,9.404,-0.753492,1.42909,9.97213,10.0475,9.59539,10.7256,8.8419,9.67074,8.2391,8.99259,6.65677,9.14329,9.52004,8.76655,11.5545,8.6912,9.67074,9.89679,10.1982,10.3489,9.52004,9.14329,8.46515,7.56096,9.14329,9.21864,9.59539,9.74609,9.67074,9.89679,8.8419,8.16375,9.59539,7.63631,9.67074,9.97213,9.21864,10.6503,9.44469,8.61585,7.78701,9.14329,9.74609,10.0475,10.0475,11.4791,8.76655,9.14329,9.52004,10.1982,9.21864,10.801
-44.0308,0.98542,0.842559,2,3,0,45.1896,9.72414,-0.67052,1.49921,10.2297,10.2968,9.89445,10.9002,9.22393,9.96151,8.68752,9.35804,7.27943,9.49214,9.8274,9.15688,11.6378,9.08983,9.96151,10.1627,10.4309,10.565,9.8274,9.49214,8.88867,8.08405,9.49214,9.55919,9.89445,10.0286,9.96151,10.1627,9.22393,8.62047,9.89445,8.1511,9.96151,10.2297,9.55919,10.8332,9.76035,9.02278,8.28521,9.49214,10.0286,10.2968,10.2968,11.5708,9.15688,9.49214,9.8274,10.4309,9.55919,10.9673
-43.7032,0.98753,0.842559,2,3,0,44.2569,9.60963,-0.748224,1.49524,10.1738,10.2486,9.79968,10.922,9.05146,9.8745,8.45288,9.2011,6.88161,9.35075,9.72486,8.97663,11.7451,8.90181,9.8745,10.099,10.3983,10.5479,9.72486,9.35075,8.67734,7.77948,9.35075,9.42557,9.79968,9.94932,9.8745,10.099,9.05146,8.37805,9.79968,7.8543,9.8745,10.1738,9.42557,10.8472,9.65004,8.82699,8.00394,9.35075,9.94932,10.2486,10.2486,11.6702,8.97663,9.35075,9.72486,10.3983,9.42557,10.9968
-43.9491,0.783093,0.842559,2,3,0,46.4632,9.80191,-0.960289,1.39131,10.526,10.622,10.0458,11.4863,9.08553,10.1418,8.3173,9.27759,6.30069,9.46965,9.94979,8.9895,12.5426,8.89347,10.1418,10.4299,10.8141,11.0061,9.94979,9.46965,8.60539,7.45304,9.46965,9.56568,10.0458,10.2379,10.1418,10.4299,9.08553,8.22127,10.0458,7.54907,10.1418,10.526,9.56568,11.3902,9.85376,8.79744,7.74113,9.46965,10.2379,10.622,10.622,12.4465,8.9895,9.46965,9.94979,10.8141,9.56568,11.5823
-44.6054,0.868928,0.842559,2,3,0,45.3148,9.82113,-0.640663,1.40623,10.3042,10.3683,9.98386,10.9449,9.3432,10.0479,8.83067,9.47133,7.48527,9.59946,9.91979,9.27913,11.6496,9.21506,10.0479,10.2401,10.4964,10.6245,9.91979,9.59946,9.02286,8.25407,9.59946,9.66353,9.98386,10.112,10.0479,10.2401,9.3432,8.7666,9.98386,8.31813,10.0479,10.3042,9.66353,10.8808,9.85573,9.151,8.44627,9.59946,10.112,10.3683,10.3683,11.5855,9.27913,9.59946,9.91979,10.4964,9.66353,11.0089
-44.4453,0.933331,0.842559,2,3,0,45.8692,9.97478,-0.913078,1.4859,10.6632,10.7545,10.2067,11.5763,9.29362,10.298,8.56316,9.47624,6.64569,9.65885,10.1154,9.20231,12.5807,9.11101,10.298,10.5719,10.9372,11.1198,10.1154,9.65885,8.83708,7.74139,9.65885,9.75016,10.2067,10.3893,10.298,10.5719,9.29362,8.47185,10.2067,7.8327,10.298,10.6632,9.75016,11.485,10.0241,9.0197,8.01531,9.65885,10.3893,10.7545,10.7545,12.4894,9.20231,9.65885,10.1154,10.9372,9.75016,11.6676
-48.8854,0.537742,0.842559,2,3,0,49.5927,9.60489,-0.767132,2.12077,10.1833,10.26,9.79974,10.9504,9.03261,9.87645,8.4189,9.18603,6.80792,9.33946,9.72303,8.95589,11.7943,8.87918,9.87645,10.1066,10.4134,10.5669,9.72303,9.33946,8.64904,7.72848,9.33946,9.41617,9.79974,9.95317,9.87645,10.1066,9.03261,8.34219,9.79974,7.8052,9.87645,10.1833,9.41617,10.8737,9.64631,8.80247,7.95862,9.33946,9.95317,10.26,10.26,11.7176,8.95589,9.33946,9.72303,10.4134,9.41617,11.0272
-47.6545,0.970158,0.842559,2,7,0,50.7006,9.31223,-0.445643,1.62459,9.64824,9.69281,9.42542,10.0939,8.97978,9.46999,8.62327,9.06891,7.68742,9.15804,9.38086,8.93522,10.5841,8.89065,9.46999,9.60368,9.78194,9.87107,9.38086,9.15804,8.75696,8.22219,9.15804,9.2026,9.42542,9.51455,9.46999,9.60368,8.97978,8.5787,9.42542,8.26675,9.46999,9.64824,9.2026,10.0493,9.33629,8.84609,8.35588,9.15804,9.51455,9.69281,9.69281,10.5395,8.93522,9.15804,9.38086,9.78194,9.2026,10.1385
-48.3433,0.904412,0.842559,3,15,0,51.76,10.2344,-0.719179,1.8797,10.7767,10.8486,10.4171,11.4958,9.6979,10.489,9.12256,9.84174,7.61228,9.98557,10.3452,9.62598,12.2869,9.55406,10.489,10.7048,10.9924,11.1363,10.3452,9.98557,9.33831,8.4753,9.98557,10.0575,10.4171,10.5609,10.489,10.7048,9.6979,9.05064,10.4171,8.54721,10.489,10.7767,10.0575,11.4239,10.2732,9.48215,8.69105,9.98557,10.5609,10.8486,10.8486,12.215,9.62598,9.98557,10.3452,10.9924,10.0575,11.5678
-48.5524,0.963715,0.842559,2,7,0,49.0753,9.28905,-1.00319,1.21558,10.0455,10.1458,9.54386,11.0486,8.54066,9.64418,7.73811,8.7413,5.6314,8.94194,9.44354,8.44034,12.1522,8.34002,9.64418,9.94514,10.3464,10.5471,9.44354,8.94194,8.03907,6.83523,8.94194,9.04226,9.54386,9.7445,9.64418,9.94514,8.54066,7.63779,9.54386,6.93555,9.64418,10.0455,9.04226,10.9483,9.34322,8.23971,7.13619,8.94194,9.7445,10.1458,10.1458,12.0518,8.44034,8.94194,9.44354,10.3464,9.04226,11.149
-43.8263,1,0.842559,2,3,0,49.0347,9.86648,-0.886411,1.45978,10.5348,10.6235,10.0916,11.4212,9.20522,10.1803,8.49609,9.3825,6.63463,9.55979,10.003,9.11658,12.3963,9.02794,10.1803,10.4462,10.8008,10.978,10.003,9.55979,8.76202,7.69832,9.55979,9.64843,10.0916,10.2689,10.1803,10.4462,9.20522,8.40745,10.0916,7.78696,10.1803,10.5348,9.64843,11.3326,9.91435,8.9393,7.96425,9.55979,10.2689,10.6235,10.6235,12.3077,9.11658,9.55979,10.003,10.8008,9.64843,11.5099
-43.6435,1,0.842559,2,3,0,43.8027,9.81807,-0.876206,1.45189,10.4787,10.5663,10.0406,11.3549,9.16442,10.1282,8.46345,9.33966,6.62342,9.5149,9.953,9.0768,12.3188,8.98918,10.1282,10.3911,10.7416,10.9168,9.953,9.5149,8.72631,7.67487,9.5149,9.60252,10.0406,10.2159,10.1282,10.3911,9.16442,8.37583,10.0406,7.76249,10.1282,10.4787,9.60252,11.2673,9.86538,8.90156,7.93773,9.5149,10.2159,10.5663,10.5663,12.2311,9.0768,9.5149,9.953,10.7416,9.60252,11.4426
-46.8574,0.622409,0.842559,2,3,0,47.4594,10.1938,-0.656026,1.5966,10.6884,10.754,10.3604,11.3444,9.70436,10.426,9.17954,9.83557,7.80189,9.96677,10.2948,9.63876,12.0661,9.57316,10.426,10.6228,10.8852,11.0164,10.2948,9.96677,9.37635,8.58912,9.96677,10.0324,10.3604,10.4916,10.426,10.6228,9.70436,9.11394,10.3604,8.65472,10.426,10.6884,10.0324,11.2788,10.2292,9.50755,8.78593,9.96677,10.4916,10.754,10.754,12.0005,9.63876,9.96677,10.2948,10.8852,10.0324,11.41
-43.7622,0.997528,0.842559,2,3,0,46.9767,9.64891,-0.743974,1.40306,10.2099,10.2843,9.83788,10.9538,9.0939,9.91227,8.49872,9.2427,6.93638,9.39149,9.76348,9.0195,11.7722,8.94511,9.91227,10.1355,10.4331,10.5819,9.76348,9.39149,8.72191,7.82915,9.39149,9.46589,9.83788,9.98667,9.91227,10.1355,9.0939,8.42433,9.83788,7.90354,9.91227,10.2099,9.46589,10.8794,9.68908,8.87071,8.05234,9.39149,9.98667,10.2843,10.2843,11.6978,9.0195,9.39149,9.76348,10.4331,9.46589,11.0282
-44.5675,0.896053,0.842559,2,3,0,44.8477,9.90991,-0.719917,1.60774,10.4527,10.5247,10.0928,11.1726,9.37285,10.1648,8.79692,9.51683,7.28509,9.66082,10.0208,9.30086,11.9646,9.22887,10.1648,10.3807,10.6687,10.8127,10.0208,9.66082,9.01289,8.14899,9.66082,9.73281,10.0928,10.2368,10.1648,10.3807,9.37285,8.72493,10.0928,8.22098,10.1648,10.4527,9.73281,11.1007,9.94878,9.15688,8.36497,9.66082,10.2368,10.5247,10.5247,11.8926,9.30086,9.66082,10.0208,10.6687,9.73281,11.2446
-44.0778,0.883754,0.842559,2,3,0,46.4447,9.7408,-0.717272,1.59689,10.2816,10.3533,9.92298,10.9989,9.20571,9.99471,8.63189,9.34917,7.12562,9.49262,9.85126,9.13398,11.7879,9.06226,9.99471,10.2099,10.4968,10.6403,9.85126,9.49262,8.84708,7.98635,9.49262,9.56435,9.92298,10.0664,9.99471,10.2099,9.20571,8.56017,9.92298,8.05808,9.99471,10.2816,9.56435,10.9272,9.77953,8.99053,8.20153,9.49262,10.0664,10.3533,10.3533,11.7162,9.13398,9.49262,9.85126,10.4968,9.56435,11.0706
-44.257,0.988307,0.842559,2,3,0,44.578,9.61728,-0.954463,1.32041,10.3369,10.4324,9.85972,11.2914,8.90525,9.95516,8.14168,9.09614,6.13731,9.28704,9.76427,8.80981,12.3413,8.71436,9.95516,10.2415,10.6233,10.8142,9.76427,9.28704,8.42802,7.28267,9.28704,9.38248,9.85972,10.0506,9.95516,10.2415,8.90525,8.04624,9.85972,7.37811,9.95516,10.3369,9.38248,11.196,9.66882,8.61891,7.569,9.28704,10.0506,10.4324,10.4324,12.2459,8.80981,9.28704,9.76427,10.6233,9.38248,11.3869
-46.1048,0.570738,0.842559,2,3,0,49.7534,10.0016,-0.78613,1.27138,10.5944,10.673,10.2013,11.3805,9.41517,10.2799,8.78626,9.57239,7.13539,9.72962,10.1227,9.33655,12.2452,9.25794,10.2799,10.5157,10.8302,10.9874,10.1227,9.72962,9.0221,8.07875,9.72962,9.80823,10.2013,10.3585,10.2799,10.5157,9.41517,8.70765,10.2013,8.15736,10.2799,10.5944,9.80823,11.3019,10.0441,9.17933,8.31458,9.72962,10.3585,10.673,10.673,12.1666,9.33655,9.72962,10.1227,10.8302,9.80823,11.4591
-45.2081,1,0.842559,2,3,0,46.5967,9.92384,-0.962522,1.30238,10.6496,10.7458,10.1683,11.6121,9.20579,10.2646,8.43578,9.3983,6.41448,9.5908,10.0721,9.10954,12.6709,9.01329,10.2646,10.5533,10.9383,11.1308,10.0721,9.5908,8.72453,7.56951,9.5908,9.68706,10.1683,10.3608,10.2646,10.5533,9.20579,8.33952,10.1683,7.66576,10.2646,10.6496,9.68706,11.5158,9.97581,8.91704,7.85826,9.5908,10.3608,10.7458,10.7458,12.5746,9.10954,9.5908,10.0721,10.9383,9.68706,11.7084
-44.6452,0.964849,0.842559,3,11,0,46.4266,9.41867,-0.927088,1.38247,10.1177,10.2104,9.65415,11.0448,8.72707,9.74686,7.9854,8.91248,6.03851,9.0979,9.56145,8.63436,12.0646,8.54165,9.74686,10.025,10.3958,10.5812,9.56145,9.0979,8.26352,7.15102,9.0979,9.19061,9.65415,9.83957,9.74686,10.025,8.72707,7.89269,9.65415,7.24373,9.74686,10.1177,9.19061,10.9521,9.46874,8.44894,7.42914,9.0979,9.83957,10.2104,10.2104,11.9719,8.63436,9.0979,9.56145,10.3958,9.19061,11.1375
-45.488,0.93386,0.842559,2,3,0,45.9297,9.48755,-1.03785,1.30173,10.2701,10.3739,9.75116,11.3079,8.71331,9.85494,7.88303,8.92088,5.70355,9.12845,9.64738,8.60953,12.4496,8.50574,9.85494,10.1663,10.5814,10.789,9.64738,9.12845,8.19439,6.94897,9.12845,9.23224,9.75116,9.95873,9.85494,10.1663,8.71331,7.77925,9.75116,7.05276,9.85494,10.2701,9.23224,11.2041,9.54359,8.40196,7.26033,9.12845,9.95873,10.3739,10.3739,12.3458,8.60953,9.12845,9.64738,10.5814,9.23224,11.4117
-46.3892,0.92671,0.842559,3,11,0,46.4932,9.97819,-0.593488,1.7598,10.4257,10.485,10.1289,11.0192,9.53544,10.1883,9.06065,9.65414,7.81433,9.77284,10.0696,9.47609,11.672,9.41675,10.1883,10.3663,10.6037,10.7224,10.0696,9.77284,9.2387,8.52651,9.77284,9.83219,10.1289,10.2476,10.1883,10.3663,9.53544,9.0013,10.1289,8.58586,10.1883,10.4257,9.83219,10.9598,10.0102,9.3574,8.70456,9.77284,10.2476,10.485,10.485,11.6127,9.47609,9.77284,10.0696,10.6037,9.83219,11.0785
-46.0631,0.917125,0.842559,3,15,0,48.6765,10.0791,-0.753684,1.34984,10.6473,10.7227,10.2705,11.401,9.51682,10.3459,8.91388,9.66756,7.33114,9.8183,10.1951,9.44146,12.2301,9.36609,10.3459,10.572,10.8735,11.0242,10.1951,9.8183,9.13998,8.23556,9.8183,9.89367,10.2705,10.4212,10.3459,10.572,9.51682,8.83851,10.2705,8.31093,10.3459,10.6473,9.89367,11.3257,10.1198,9.29072,8.46167,9.8183,10.4212,10.7227,10.7227,12.1547,9.44146,9.8183,10.1951,10.8735,9.89367,11.4764
-46.0631,0.286946,0.842559,2,3,0,53.1005,10.0791,-0.753684,1.34984,10.6473,10.7227,10.2705,11.401,9.51682,10.3459,8.91388,9.66756,7.33114,9.8183,10.1951,9.44146,12.2301,9.36609,10.3459,10.572,10.8735,11.0242,10.1951,9.8183,9.13998,8.23556,9.8183,9.89367,10.2705,10.4212,10.3459,10.572,9.51682,8.83851,10.2705,8.31093,10.3459,10.6473,9.89367,11.3257,10.1198,9.29072,8.46167,9.8183,10.4212,10.7227,10.7227,12.1547,9.44146,9.8183,10.1951,10.8735,9.89367,11.4764
-45.4717,1,0.842559,3,11,0,46.4088,9.39776,-0.947643,1.72053,10.1123,10.207,9.63846,11.0599,8.69081,9.73322,7.9327,8.88034,5.94265,9.06987,9.54369,8.59605,12.1023,8.50129,9.73322,10.0175,10.3966,10.5861,9.54369,9.06987,8.21699,7.07982,9.06987,9.16464,9.63846,9.82799,9.73322,10.0175,8.69081,7.83794,9.63846,7.17459,9.73322,10.1123,9.16464,10.9652,9.44893,8.40652,7.36412,9.06987,9.82799,10.207,10.207,12.0076,8.59605,9.06987,9.54369,10.3966,9.16464,11.1547
-45.9349,0.97161,0.842559,2,3,0,46.8332,9.92342,-0.685418,1.27727,10.4402,10.5088,10.0975,11.1256,9.4121,10.1661,8.86377,9.54919,7.42439,9.68627,10.029,9.34356,11.8796,9.27502,10.1661,10.3717,10.6459,10.7829,10.029,9.68627,9.06939,8.24689,9.68627,9.75481,10.0975,10.2346,10.1661,10.3717,9.4121,8.79523,10.0975,8.31544,10.1661,10.4402,9.75481,11.0571,9.96044,9.20648,8.45252,9.68627,10.2346,10.5088,10.5088,11.8111,9.34356,9.68627,10.029,10.6459,9.75481,11.1942
-45.7211,1,0.842559,2,3,0,48.0235,9.35045,-0.981218,1.34328,10.0903,10.1884,9.59968,11.0715,8.61846,9.6978,7.83349,8.81471,5.77293,9.01095,9.50156,8.52034,12.1508,8.42222,9.6978,9.99217,10.3847,10.5809,9.50156,9.01095,8.12786,6.95039,9.01095,9.10907,9.59968,9.79593,9.6978,9.99217,8.61846,7.73537,9.59968,7.04852,9.6978,10.0903,9.10907,10.9734,9.40344,8.3241,7.24476,9.01095,9.79593,10.1884,10.1884,12.0527,8.52034,9.01095,9.50156,10.3847,9.10907,11.1696
-44.9495,1,0.842559,2,3,0,46.8598,9.50993,-0.967206,1.70167,10.2392,10.3359,9.7556,11.2064,8.78839,9.85232,8.01462,8.98183,5.98349,9.17527,9.65888,8.69167,12.2703,8.59495,9.85232,10.1425,10.5294,10.7228,9.65888,9.17527,8.30479,7.14414,9.17527,9.27199,9.7556,9.94904,9.85232,10.1425,8.78839,7.9179,9.7556,7.24086,9.85232,10.2392,9.27199,11.1097,9.56215,8.49823,7.4343,9.17527,9.94904,10.3359,10.3359,12.1736,8.69167,9.17527,9.65888,10.5294,9.27199,11.3031
-44.0907,0.969133,0.842559,2,3,0,45.8878,9.6804,-0.754012,1.33242,10.2489,10.3243,9.87192,11.0029,9.11791,9.94732,8.5147,9.26871,6.93127,9.41951,9.79652,9.04251,11.8324,8.9671,9.94732,10.1735,10.4751,10.6259,9.79652,9.41951,8.7409,7.83609,9.41951,9.49491,9.87192,10.0227,9.94732,10.1735,9.11791,8.4393,9.87192,7.91149,9.94732,10.2489,9.49491,10.9275,9.72112,8.8917,8.06229,9.41951,10.0227,10.3243,10.3243,11.7569,9.04251,9.41951,9.79652,10.4751,9.49491,11.0783
-44.0395,0.963593,0.842559,2,3,0,44.8435,9.73751,-0.960524,1.3479,10.4617,10.5578,9.98149,11.4223,9.02096,10.0775,8.25254,9.21307,6.23544,9.40517,9.88543,8.92491,12.4788,8.82886,10.0775,10.3657,10.7499,10.942,9.88543,9.40517,8.5407,7.38807,9.40517,9.50122,9.98149,10.1736,10.0775,10.3657,9.02096,8.15649,9.98149,7.48412,10.0775,10.4617,9.50122,11.3262,9.78938,8.7328,7.67623,9.40517,10.1736,10.5578,10.5578,12.3828,8.92491,9.40517,9.88543,10.7499,9.50122,11.5183
-44.0184,0.988729,0.842559,2,3,0,44.4796,9.51899,-0.901715,1.57202,10.1989,10.2891,9.74802,11.1006,8.84631,9.83819,8.12494,9.02665,6.23133,9.20699,9.65785,8.75614,12.0925,8.66596,9.83819,10.1087,10.4694,10.6497,9.65785,9.20699,8.39545,7.31339,9.20699,9.29717,9.74802,9.92837,9.83819,10.1087,8.84631,8.03476,9.74802,7.40356,9.83819,10.1989,9.29717,11.0104,9.56768,8.57579,7.58391,9.20699,9.92837,10.2891,10.2891,12.0023,8.75614,9.20699,9.65785,10.4694,9.29717,11.1908
-44.3361,0.985912,0.842559,2,3,0,44.4122,9.53717,-0.899689,1.64696,10.2155,10.3055,9.7657,11.1152,8.86601,9.85566,8.14626,9.04594,6.25691,9.22588,9.67573,8.77604,12.1049,8.68607,9.85566,10.1256,10.4854,10.6654,9.67573,9.22588,8.41616,7.33653,9.22588,9.31585,9.7657,9.94563,9.85566,10.1256,8.86601,8.05629,9.7657,7.4265,9.85566,10.2155,9.31585,11.0253,9.58576,8.5961,7.60644,9.22588,9.94563,10.3055,10.3055,12.0149,8.77604,9.22588,9.67573,10.4854,9.31585,11.2052
-44.7441,0.937598,0.842559,2,3,0,45.534,9.39513,-0.908887,1.38714,10.0804,10.1713,9.62599,10.9893,8.7171,9.71688,7.98999,8.89888,6.08133,9.08066,9.5351,8.62622,11.9891,8.53533,9.71688,9.98955,10.3531,10.5349,9.5351,9.08066,8.26266,7.172,9.08066,9.17155,9.62599,9.80777,9.71688,9.98955,8.7171,7.89911,9.62599,7.26289,9.71688,10.0804,9.17155,10.8984,9.44421,8.44444,7.44466,9.08066,9.80777,10.1713,10.1713,11.8982,8.62622,9.08066,9.5351,10.3531,9.17155,11.0802
